,tweet_id,timestamp,favorites,retweets
383,826958653328592898,Thu Feb 02 01:01:21 +0000 2017,23767,5757
384,826848821049180160,Wed Feb 01 17:44:55 +0000 2017,40325,11878
385,826615380357632002,Wed Feb 01 02:17:19 +0000 2017,0,4521
386,826598799820865537,Wed Feb 01 01:11:25 +0000 2017,5637,292
387,826598365270007810,Wed Feb 01 01:09:42 +0000 2017,11117,2709
388,826476773533745153,Tue Jan 31 17:06:32 +0000 2017,20275,4821
389,826240494070030336,Tue Jan 31 01:27:39 +0000 2017,14614,2965
390,826204788643753985,Mon Jan 30 23:05:46 +0000 2017,5361,1075
391,826115272272650244,Mon Jan 30 17:10:04 +0000 2017,17299,3599
392,825876512159186944,Mon Jan 30 01:21:19 +0000 2017,11525,2146
393,825829644528148480,Sun Jan 29 22:15:05 +0000 2017,14025,2848
394,825535076884762624,Sun Jan 29 02:44:34 +0000 2017,56413,19669
395,825147591692263424,Sat Jan 28 01:04:51 +0000 2017,20181,5244
396,825120256414846976,Fri Jan 27 23:16:13 +0000 2017,0,1483
397,825026590719483904,Fri Jan 27 17:04:02 +0000 2017,7020,1483
398,824796380199809024,Fri Jan 27 01:49:15 +0000 2017,0,6288
399,824775126675836928,Fri Jan 27 00:24:48 +0000 2017,16508,4069
400,824663926340194305,Thu Jan 26 17:02:56 +0000 2017,11113,1993
401,824325613288833024,Wed Jan 25 18:38:36 +0000 2017,12999,11848
402,824297048279236611,Wed Jan 25 16:45:05 +0000 2017,16625,4463
403,824025158776213504,Tue Jan 24 22:44:42 +0000 2017,5255,679
404,823939628516474880,Tue Jan 24 17:04:50 +0000 2017,11755,3123
405,823719002937630720,Tue Jan 24 02:28:08 +0000 2017,0,12953
406,823699002998870016,Tue Jan 24 01:08:40 +0000 2017,13826,2772
407,823581115634085888,Mon Jan 23 17:20:14 +0000 2017,14376,3031
408,823333489516937216,Mon Jan 23 00:56:15 +0000 2017,777,31
409,823322678127919110,Mon Jan 23 00:13:17 +0000 2017,17437,4637
410,823269594223824897,Sun Jan 22 20:42:21 +0000 2017,0,11421
411,822975315408461824,Sun Jan 22 01:12:59 +0000 2017,19139,3958
412,822872901745569793,Sat Jan 21 18:26:02 +0000 2017,132810,48265
413,822859134160621569,Sat Jan 21 17:31:20 +0000 2017,14576,2622
414,822647212903690241,Sat Jan 21 03:29:14 +0000 2017,0,7390
415,822610361945911296,Sat Jan 21 01:02:48 +0000 2017,16327,3423
416,822489057087389700,Fri Jan 20 17:00:46 +0000 2017,20083,7390
417,822462944365645825,Fri Jan 20 15:17:01 +0000 2017,31800,17209
418,822244816520155136,Fri Jan 20 00:50:15 +0000 2017,38832,11421
419,822163064745328640,Thu Jan 19 19:25:24 +0000 2017,0,5571
420,821886076407029760,Thu Jan 19 01:04:45 +0000 2017,12582,2692
421,821813639212650496,Wed Jan 18 20:16:54 +0000 2017,0,3839
422,821765923262631936,Wed Jan 18 17:07:18 +0000 2017,9317,1899
423,821522889702862852,Wed Jan 18 01:01:34 +0000 2017,8871,2030
424,821421320206483457,Tue Jan 17 18:17:58 +0000 2017,0,6470
425,821407182352777218,Tue Jan 17 17:21:47 +0000 2017,13075,5053
426,821153421864615936,Tue Jan 17 00:33:26 +0000 2017,280,10
427,821149554670182400,Tue Jan 17 00:18:04 +0000 2017,9718,2320
428,821107785811234820,Mon Jan 16 21:32:06 +0000 2017,10645,2487
429,821044531881721856,Mon Jan 16 17:20:45 +0000 2017,14021,2636
430,820837357901512704,Mon Jan 16 03:37:31 +0000 2017,0,7733
431,820749716845686786,Sun Jan 15 21:49:15 +0000 2017,34984,11525
432,820690176645140481,Sun Jan 15 17:52:40 +0000 2017,13518,3716
433,820494788566847489,Sun Jan 15 04:56:16 +0000 2017,0,648
434,820446719150292993,Sun Jan 15 01:45:15 +0000 2017,0,2980
435,820314633777061888,Sat Jan 14 17:00:24 +0000 2017,3706,648
436,820078625395449857,Sat Jan 14 01:22:35 +0000 2017,21979,7246
437,820013781606658049,Fri Jan 13 21:04:55 +0000 2017,0,1369
438,819952236453363712,Fri Jan 13 17:00:21 +0000 2017,5927,1369
439,819924195358416896,Fri Jan 13 15:08:56 +0000 2017,14305,5607
440,819711362133872643,Fri Jan 13 01:03:12 +0000 2017,14916,3604
441,819588359383371776,Thu Jan 12 16:54:26 +0000 2017,10606,2271
442,819347104292290561,Thu Jan 12 00:55:47 +0000 2017,8008,1383
443,819238181065359361,Wed Jan 11 17:42:57 +0000 2017,2550,462
444,819227688460238848,Wed Jan 11 17:01:16 +0000 2017,25652,7733
445,819015337530290176,Wed Jan 11 02:57:27 +0000 2017,0,42228
446,819015331746349057,Wed Jan 11 02:57:26 +0000 2017,0,21794
447,819006400881917954,Wed Jan 11 02:21:57 +0000 2017,49960,21794
448,819004803107983360,Wed Jan 11 02:15:36 +0000 2017,95450,42228
449,818646164899774465,Tue Jan 10 02:30:30 +0000 2017,0,24069
450,818627210458333184,Tue Jan 10 01:15:10 +0000 2017,24597,8564
451,818614493328580609,Tue Jan 10 00:24:38 +0000 2017,10971,2982
452,818588835076603904,Mon Jan 09 22:42:41 +0000 2017,0,7126
453,818536468981415936,Mon Jan 09 19:14:36 +0000 2017,12127,2873
454,818307523543449600,Mon Jan 09 04:04:51 +0000 2017,0,9366
455,818259473185828864,Mon Jan 09 00:53:55 +0000 2017,12197,2621
456,818145370475810820,Sun Jan 08 17:20:31 +0000 2017,13671,3014
457,817908911860748288,Sun Jan 08 01:40:55 +0000 2017,5356,906
458,817827839487737858,Sat Jan 07 20:18:46 +0000 2017,57622,31314
459,817777686764523521,Sat Jan 07 16:59:28 +0000 2017,11901,3084
460,817536400337801217,Sat Jan 07 01:00:41 +0000 2017,13105,3505
461,817502432452313088,Fri Jan 06 22:45:43 +0000 2017,0,3917
462,817423860136083457,Fri Jan 06 17:33:29 +0000 2017,38260,17504
463,817415592588222464,Fri Jan 06 17:00:38 +0000 2017,6267,1131
464,817181837579653120,Fri Jan 06 01:31:47 +0000 2017,0,9907
465,817171292965273600,Fri Jan 06 00:49:53 +0000 2017,9690,2326
466,817120970343411712,Thu Jan 05 21:29:55 +0000 2017,13367,3011
467,817056546584727552,Thu Jan 05 17:13:55 +0000 2017,9517,1927
468,816829038950027264,Thu Jan 05 02:09:53 +0000 2017,0,5496
469,816816676327063552,Thu Jan 05 01:20:46 +0000 2017,11071,2361
470,816697700272001025,Wed Jan 04 17:27:59 +0000 2017,10905,2545
471,816450570814898180,Wed Jan 04 01:05:59 +0000 2017,33961,9366
472,816336735214911488,Tue Jan 03 17:33:39 +0000 2017,9564,2269
473,816091915477250048,Tue Jan 03 01:20:49 +0000 2017,9927,2500
474,816062466425819140,Mon Jan 02 23:23:48 +0000 2017,0,1207
475,816014286006976512,Mon Jan 02 20:12:21 +0000 2017,0,6154
476,815990720817401858,Mon Jan 02 18:38:42 +0000 2017,5545,1207
477,815966073409433600,Mon Jan 02 17:00:46 +0000 2017,25057,9907
478,815745968457060357,Mon Jan 02 02:26:09 +0000 2017,0,4797
479,815736392542261248,Mon Jan 02 01:48:06 +0000 2017,10937,2625
480,815639385530101762,Sun Jan 01 19:22:38 +0000 2017,9161,1918
481,815390420867969024,Sun Jan 01 02:53:20 +0000 2017,11467,4407
482,814986499976527872,Sat Dec 31 00:08:17 +0000 2016,8485,1505
483,814638523311648768,Fri Dec 30 01:05:33 +0000 2016,12511,3130
484,814578408554463233,Thu Dec 29 21:06:41 +0000 2016,0,6750
485,814530161257443328,Thu Dec 29 17:54:58 +0000 2016,9629,2156
486,814153002265309185,Wed Dec 28 16:56:16 +0000 2016,32000,10080
487,813944609378369540,Wed Dec 28 03:08:11 +0000 2016,0,3732
488,813910438903693312,Wed Dec 28 00:52:25 +0000 2016,10342,2194
489,813812741911748608,Tue Dec 27 18:24:12 +0000 2016,40402,16267
490,813800681631023104,Tue Dec 27 17:36:16 +0000 2016,9300,2060
491,813217897535406080,Mon Dec 26 03:00:30 +0000 2016,20783,8476
492,813202720496779264,Mon Dec 26 02:00:11 +0000 2016,10192,2090
493,813187593374461952,Mon Dec 26 01:00:05 +0000 2016,22085,5096
494,813172488309972993,Mon Dec 26 00:00:03 +0000 2016,10384,2236
495,813157409116065792,Sun Dec 25 23:00:08 +0000 2016,8588,2557
496,813142292504645637,Sun Dec 25 22:00:04 +0000 2016,9361,2728
497,813130366689148928,Sun Dec 25 21:12:41 +0000 2016,4968,513
498,813127251579564032,Sun Dec 25 21:00:18 +0000 2016,13242,3652
499,813112105746448384,Sun Dec 25 20:00:07 +0000 2016,11515,3225
500,813096984823349248,Sun Dec 25 19:00:02 +0000 2016,11694,4207
501,813081950185472002,Sun Dec 25 18:00:17 +0000 2016,10989,3220
502,813066809284972545,Sun Dec 25 17:00:08 +0000 2016,8865,2276
503,813051746834595840,Sun Dec 25 16:00:16 +0000 2016,23337,8503
504,812781120811126785,Sat Dec 24 22:04:54 +0000 2016,8380,2191
505,812747805718642688,Sat Dec 24 19:52:31 +0000 2016,0,8067
506,812709060537683968,Sat Dec 24 17:18:34 +0000 2016,7373,1665
507,812503143955202048,Sat Dec 24 03:40:19 +0000 2016,6787,1424
508,812466873996607488,Sat Dec 24 01:16:12 +0000 2016,8900,2231
509,812372279581671427,Fri Dec 23 19:00:19 +0000 2016,15224,4252
510,811985624773361665,Thu Dec 22 17:23:53 +0000 2016,8102,1647
511,811744202451197953,Thu Dec 22 01:24:33 +0000 2016,8429,1884
512,811647686436880384,Wed Dec 21 19:01:02 +0000 2016,6215,872
513,811627233043480576,Wed Dec 21 17:39:46 +0000 2016,14265,3650
514,811386762094317568,Wed Dec 21 01:44:13 +0000 2016,23302,7444
515,810984652412424192,Mon Dec 19 23:06:23 +0000 2016,5927,1655
516,810896069567610880,Mon Dec 19 17:14:23 +0000 2016,10093,2090
517,810657578271330305,Mon Dec 19 01:26:42 +0000 2016,12192,3057
518,810284430598270976,Sun Dec 18 00:43:57 +0000 2016,39640,13369
519,810254108431155201,Sat Dec 17 22:43:27 +0000 2016,16380,3901
520,809920764300447744,Sat Dec 17 00:38:52 +0000 2016,17250,4521
521,809808892968534016,Fri Dec 16 17:14:20 +0000 2016,0,5711
522,809448704142938112,Thu Dec 15 17:23:04 +0000 2016,7727,1696
523,809220051211603969,Thu Dec 15 02:14:29 +0000 2016,22246,6554
524,809084759137812480,Wed Dec 14 17:16:53 +0000 2016,14685,4046
525,808838249661788160,Wed Dec 14 00:57:20 +0000 2016,11271,3536
526,808733504066486276,Tue Dec 13 18:01:07 +0000 2016,8784,2509
527,808501579447930884,Tue Dec 13 02:39:32 +0000 2016,12595,3007
528,808344865868283904,Mon Dec 12 16:16:49 +0000 2016,47281,24069
529,808134635716833280,Mon Dec 12 02:21:26 +0000 2016,0,6961
530,808106460588765185,Mon Dec 12 00:29:28 +0000 2016,9701,2525
531,808001312164028416,Sun Dec 11 17:31:39 +0000 2016,14015,4098
532,807621403335917568,Sat Dec 10 16:22:02 +0000 2016,16236,4288
533,807106840509214720,Fri Dec 09 06:17:20 +0000 2016,107015,56625
534,807059379405148160,Fri Dec 09 03:08:45 +0000 2016,0,8521
535,807010152071229440,Thu Dec 08 23:53:08 +0000 2016,14514,4418
536,806629075125202948,Wed Dec 07 22:38:52 +0000 2016,75639,37911
537,806620845233815552,Wed Dec 07 22:06:10 +0000 2016,0,6426
538,806576416489959424,Wed Dec 07 19:09:37 +0000 2016,5370,2230
539,806542213899489280,Wed Dec 07 16:53:43 +0000 2016,11363,2752
540,806242860592926720,Tue Dec 06 21:04:11 +0000 2016,0,13616
541,806219024703037440,Tue Dec 06 19:29:28 +0000 2016,7145,1388
542,805958939288408065,Tue Dec 06 02:15:59 +0000 2016,0,6238
543,805932879469572096,Tue Dec 06 00:32:26 +0000 2016,9178,2209
544,805826884734976000,Mon Dec 05 17:31:15 +0000 2016,7335,2132
545,805823200554876929,Mon Dec 05 17:16:37 +0000 2016,0,9374
546,805520635690676224,Sun Dec 04 21:14:20 +0000 2016,6368,1905
547,805487436403003392,Sun Dec 04 19:02:24 +0000 2016,9773,2929
548,805207613751304193,Sun Dec 04 00:30:29 +0000 2016,8680,1972
549,804738756058218496,Fri Dec 02 17:27:25 +0000 2016,15326,4480
550,804475857670639616,Fri Dec 02 00:02:45 +0000 2016,6886,2355
551,804413760345620481,Thu Dec 01 19:56:00 +0000 2016,0,3712
552,804026241225523202,Wed Nov 30 18:16:08 +0000 2016,49774,18876
553,803773340896923648,Wed Nov 30 01:31:12 +0000 2016,11203,3220
554,803692223237865472,Tue Nov 29 20:08:52 +0000 2016,0,8689
555,803638050916102144,Tue Nov 29 16:33:36 +0000 2016,12270,4828
556,803380650405482500,Mon Nov 28 23:30:47 +0000 2016,8601,2169
557,803321560782307329,Mon Nov 28 19:35:59 +0000 2016,0,6221
558,803276597545603072,Mon Nov 28 16:37:19 +0000 2016,11207,2887
559,802952499103731712,Sun Nov 27 19:09:28 +0000 2016,10085,2336
560,802624713319034886,Sat Nov 26 21:26:58 +0000 2016,0,3403
561,802600418706604034,Sat Nov 26 19:50:26 +0000 2016,7938,1714
562,802572683846291456,Sat Nov 26 18:00:13 +0000 2016,9959,2926
563,802323869084381190,Sat Nov 26 01:31:31 +0000 2016,18124,6808
564,802265048156610565,Fri Nov 25 21:37:47 +0000 2016,7039,1573
565,802247111496568832,Fri Nov 25 20:26:31 +0000 2016,0,5247
566,802239329049477120,Fri Nov 25 19:55:35 +0000 2016,10132,3040
567,802185808107208704,Fri Nov 25 16:22:55 +0000 2016,0,314
568,801958328846974976,Fri Nov 25 01:18:59 +0000 2016,8608,1992
569,801854953262350336,Thu Nov 24 18:28:13 +0000 2016,1958,275
570,801538201127157760,Wed Nov 23 21:29:33 +0000 2016,9141,2391
571,801285448605831168,Wed Nov 23 04:45:12 +0000 2016,6802,960
572,801167903437357056,Tue Nov 22 20:58:07 +0000 2016,27386,6961
573,801127390143516673,Tue Nov 22 18:17:08 +0000 2016,0,4627
574,801115127852503040,Tue Nov 22 17:28:25 +0000 2016,8992,2429
575,800859414831898624,Tue Nov 22 00:32:18 +0000 2016,778,113
576,800855607700029440,Tue Nov 22 00:17:10 +0000 2016,0,1889
577,800751577355128832,Mon Nov 21 17:23:47 +0000 2016,11701,3214
578,800513324630806528,Mon Nov 21 01:37:04 +0000 2016,14685,3495
579,800459316964663297,Sun Nov 20 22:02:27 +0000 2016,10538,2489
580,800443802682937345,Sun Nov 20 21:00:48 +0000 2016,0,5068
581,800388270626521089,Sun Nov 20 17:20:08 +0000 2016,12456,3265
582,800188575492947969,Sun Nov 20 04:06:37 +0000 2016,0,4581
583,800141422401830912,Sun Nov 20 00:59:15 +0000 2016,17092,2980
584,800018252395122689,Sat Nov 19 16:49:49 +0000 2016,31768,15351
585,799774291445383169,Sat Nov 19 00:40:24 +0000 2016,0,5488
586,799757965289017345,Fri Nov 18 23:35:32 +0000 2016,9390,2506
587,799422933579902976,Fri Nov 18 01:24:14 +0000 2016,8965,2213
588,799308762079035393,Thu Nov 17 17:50:33 +0000 2016,0,6478
589,799297110730567681,Thu Nov 17 17:04:16 +0000 2016,11065,3227
590,799063482566066176,Thu Nov 17 01:35:54 +0000 2016,9058,2863
591,798933969379225600,Wed Nov 16 17:01:16 +0000 2016,14712,5203
592,798925684722855936,Wed Nov 16 16:28:21 +0000 2016,8246,1663
593,798705661114773508,Wed Nov 16 01:54:03 +0000 2016,0,7724
594,798701998996647937,Wed Nov 16 01:39:30 +0000 2016,0,9126
595,798697898615730177,Wed Nov 16 01:23:12 +0000 2016,0,7602
596,798694562394996736,Wed Nov 16 01:09:57 +0000 2016,0,5812
597,798686750113755136,Wed Nov 16 00:38:54 +0000 2016,0,2702
598,798682547630837760,Wed Nov 16 00:22:12 +0000 2016,0,5515
599,798673117451325440,Tue Nov 15 23:44:44 +0000 2016,0,6485
600,798665375516884993,Tue Nov 15 23:13:58 +0000 2016,0,4519
601,798644042770751489,Tue Nov 15 21:49:12 +0000 2016,0,2153
602,798628517273620480,Tue Nov 15 20:47:30 +0000 2016,0,2272
603,798585098161549313,Tue Nov 15 17:54:59 +0000 2016,0,6618
604,798576900688019456,Tue Nov 15 17:22:24 +0000 2016,0,6871
605,798340744599797760,Tue Nov 15 01:44:00 +0000 2016,0,3924
606,798209839306514432,Mon Nov 14 17:03:50 +0000 2016,11548,2954
607,797971864723324932,Mon Nov 14 01:18:12 +0000 2016,13018,3652
608,797545162159308800,Sat Nov 12 21:02:38 +0000 2016,16198,5656
609,797236660651966464,Sat Nov 12 00:36:46 +0000 2016,22328,7726
610,797165961484890113,Fri Nov 11 19:55:50 +0000 2016,256,32
611,796904159865868288,Fri Nov 11 02:35:32 +0000 2016,0,10411
612,796865951799083009,Fri Nov 11 00:03:42 +0000 2016,8564,2198
613,796759840936919040,Thu Nov 10 17:02:03 +0000 2016,13256,3562
614,796563435802726400,Thu Nov 10 04:01:37 +0000 2016,0,8536
615,796484825502875648,Wed Nov 09 22:49:15 +0000 2016,8472,2042
616,796387464403357696,Wed Nov 09 16:22:22 +0000 2016,12334,4861
617,796177847564038144,Wed Nov 09 02:29:25 +0000 2016,0,16628
618,796149749086875649,Wed Nov 09 00:37:46 +0000 2016,36177,16628
619,796125600683540480,Tue Nov 08 23:01:49 +0000 2016,5511,2079
620,796116448414461957,Tue Nov 08 22:25:27 +0000 2016,10139,2813
621,796080075804475393,Tue Nov 08 20:00:55 +0000 2016,9469,2703
622,796031486298386433,Tue Nov 08 16:47:50 +0000 2016,12071,4284
623,795464331001561088,Mon Nov 07 03:14:10 +0000 2016,55683,27728
624,795400264262053889,Sun Nov 06 22:59:35 +0000 2016,11270,3323
625,795076730285391872,Sun Nov 06 01:33:58 +0000 2016,18139,6288
626,794983741416415232,Sat Nov 05 19:24:28 +0000 2016,0,3942
627,794926597468000259,Sat Nov 05 15:37:24 +0000 2016,11492,2697
628,794355576146903043,Fri Nov 04 01:48:22 +0000 2016,0,12014
629,794332329137291264,Fri Nov 04 00:15:59 +0000 2016,10686,3088
630,794205286408003585,Thu Nov 03 15:51:10 +0000 2016,10314,3895
631,793962221541933056,Wed Nov 02 23:45:19 +0000 2016,18910,5711
632,793845145112371200,Wed Nov 02 16:00:06 +0000 2016,10295,2187
633,793614319594401792,Wed Nov 02 00:42:53 +0000 2016,0,3661
634,793601777308463104,Tue Nov 01 23:53:02 +0000 2016,8926,1908
635,793500921481273345,Tue Nov 01 17:12:16 +0000 2016,11953,2786
636,793286476301799424,Tue Nov 01 03:00:09 +0000 2016,27597,10723
637,793271401113350145,Tue Nov 01 02:00:14 +0000 2016,9677,2763
638,793256262322548741,Tue Nov 01 01:00:05 +0000 2016,22350,9714
639,793241302385262592,Tue Nov 01 00:00:38 +0000 2016,11780,3812
640,793226087023144960,Mon Oct 31 23:00:11 +0000 2016,11001,3338
641,793210959003287553,Mon Oct 31 22:00:04 +0000 2016,9997,3301
642,793195938047070209,Mon Oct 31 21:00:23 +0000 2016,17063,6547
643,793180763617361921,Mon Oct 31 20:00:05 +0000 2016,7740,2310
644,793165685325201412,Mon Oct 31 19:00:10 +0000 2016,10478,3238
645,793150605191548928,Mon Oct 31 18:00:14 +0000 2016,6909,1984
646,793135492858580992,Mon Oct 31 17:00:11 +0000 2016,7214,2893
647,793120401413079041,Mon Oct 31 16:00:13 +0000 2016,14202,4551
648,792913359805018113,Mon Oct 31 02:17:31 +0000 2016,16063,4715
649,792883833364439040,Mon Oct 31 00:20:11 +0000 2016,12666,4964
650,792773781206999040,Sun Oct 30 17:02:53 +0000 2016,8209,1963
651,792394556390137856,Sat Oct 29 15:55:58 +0000 2016,15128,4998
652,792050063153438720,Fri Oct 28 17:07:05 +0000 2016,8029,2088
653,791821351946420224,Fri Oct 28 01:58:16 +0000 2016,0,24514
654,791784077045166082,Thu Oct 27 23:30:09 +0000 2016,0,11271
655,791780927877898241,Thu Oct 27 23:17:38 +0000 2016,0,4432
656,791774931465953280,Thu Oct 27 22:53:48 +0000 2016,37818,21156
657,791672322847637504,Thu Oct 27 16:06:04 +0000 2016,13129,3661
658,791406955684368384,Wed Oct 26 22:31:36 +0000 2016,14670,4797
659,791312159183634433,Wed Oct 26 16:14:55 +0000 2016,9841,2963
660,791026214425268224,Tue Oct 25 21:18:40 +0000 2016,0,4858
661,790987426131050500,Tue Oct 25 18:44:32 +0000 2016,11089,2483
662,790946055508652032,Tue Oct 25 16:00:09 +0000 2016,18601,5496
663,790723298204217344,Tue Oct 25 01:14:59 +0000 2016,0,2704
664,790698755171364864,Mon Oct 24 23:37:28 +0000 2016,9158,2203
665,790581949425475584,Mon Oct 24 15:53:19 +0000 2016,22473,8183
666,790337589677002753,Sun Oct 23 23:42:19 +0000 2016,8740,2167
667,790277117346975746,Sun Oct 23 19:42:02 +0000 2016,14081,3732
668,790227638568808452,Sun Oct 23 16:25:25 +0000 2016,0,4190
669,789986466051088384,Sun Oct 23 00:27:05 +0000 2016,10369,2704
670,789960241177853952,Sat Oct 22 22:42:52 +0000 2016,0,4839
671,789903600034189313,Sat Oct 22 18:57:48 +0000 2016,11673,4858
672,789628658055020548,Sat Oct 22 00:45:17 +0000 2016,8448,2080
673,789599242079838210,Fri Oct 21 22:48:24 +0000 2016,7620,2279
674,789530877013393408,Fri Oct 21 18:16:44 +0000 2016,13188,3942
675,789314372632018944,Fri Oct 21 03:56:25 +0000 2016,9615,2666
676,789280767834746880,Fri Oct 21 01:42:53 +0000 2016,0,5747
677,789268448748703744,Fri Oct 21 00:53:56 +0000 2016,10196,3014
678,789137962068021249,Thu Oct 20 16:15:26 +0000 2016,10875,3244
679,788908386943430656,Thu Oct 20 01:03:11 +0000 2016,30653,14409
680,788765914992902144,Wed Oct 19 15:37:03 +0000 2016,30658,12014
681,788552643979468800,Wed Oct 19 01:29:35 +0000 2016,0,8407
682,788412144018661376,Tue Oct 18 16:11:17 +0000 2016,16060,5990
683,788178268662984705,Tue Oct 18 00:41:57 +0000 2016,8100,2488
684,788150585577050112,Mon Oct 17 22:51:57 +0000 2016,6865,1510
685,788070120937619456,Mon Oct 17 17:32:13 +0000 2016,0,3952
686,788039637453406209,Mon Oct 17 15:31:05 +0000 2016,6867,1535
687,787810552592695296,Mon Oct 17 00:20:47 +0000 2016,9717,3540
688,787717603741622272,Sun Oct 16 18:11:26 +0000 2016,11416,3240
689,787397959788929025,Sat Oct 15 21:01:17 +0000 2016,12120,3300
690,787322443945877504,Sat Oct 15 16:01:13 +0000 2016,8726,2032
691,787111942498508800,Sat Oct 15 02:04:45 +0000 2016,0,7798
692,786963064373534720,Fri Oct 14 16:13:10 +0000 2016,29725,9327
693,786729988674449408,Fri Oct 14 00:47:00 +0000 2016,0,2827
694,786709082849828864,Thu Oct 13 23:23:56 +0000 2016,20296,7069
695,786664955043049472,Thu Oct 13 20:28:35 +0000 2016,11957,2996
696,786595970293370880,Thu Oct 13 15:54:28 +0000 2016,10497,3601
697,786363235746385920,Thu Oct 13 00:29:39 +0000 2016,12189,4072
698,786286427768250368,Wed Oct 12 19:24:27 +0000 2016,8930,3352
699,786233965241827333,Wed Oct 12 15:55:59 +0000 2016,17178,5571
700,786051337297522688,Wed Oct 12 03:50:17 +0000 2016,1614,179
701,786036967502913536,Wed Oct 12 02:53:11 +0000 2016,0,8237
702,785927819176054784,Tue Oct 11 19:39:28 +0000 2016,12696,3652
703,785872687017132033,Tue Oct 11 16:00:24 +0000 2016,7489,2130
704,785639753186217984,Tue Oct 11 00:34:48 +0000 2016,8735,2561
705,785533386513321988,Mon Oct 10 17:32:08 +0000 2016,10183,2334
706,785515384317313025,Mon Oct 10 16:20:36 +0000 2016,6800,1477
707,785264754247995392,Sun Oct 09 23:44:41 +0000 2016,8128,1911
708,785170936622350336,Sun Oct 09 17:31:53 +0000 2016,13491,5639
709,784826020293709826,Sat Oct 08 18:41:19 +0000 2016,11310,3712
710,784517518371221505,Fri Oct 07 22:15:26 +0000 2016,10039,2970
711,784431430411685888,Fri Oct 07 16:33:21 +0000 2016,6329,1491
712,784183165795655680,Fri Oct 07 00:06:50 +0000 2016,22513,9374
713,784057939640352768,Thu Oct 06 15:49:14 +0000 2016,33505,12953
714,783839966405230592,Thu Oct 06 01:23:05 +0000 2016,33689,12643
715,783821107061198850,Thu Oct 06 00:08:09 +0000 2016,8209,2269
716,783695101801398276,Wed Oct 05 15:47:27 +0000 2016,11650,3737
717,783466772167098368,Wed Oct 05 00:40:09 +0000 2016,9468,2608
718,783391753726550016,Tue Oct 04 19:42:03 +0000 2016,18908,6441
719,783347506784731136,Tue Oct 04 16:46:14 +0000 2016,0,6533
720,783334639985389568,Tue Oct 04 15:55:06 +0000 2016,32651,13616
721,783085703974514689,Mon Oct 03 23:25:55 +0000 2016,9112,2565
722,782969140009107456,Mon Oct 03 15:42:44 +0000 2016,26949,8521
723,782747134529531904,Mon Oct 03 01:00:34 +0000 2016,8310,1604
724,782722598790725632,Sun Oct 02 23:23:04 +0000 2016,19250,6238
725,782598640137187329,Sun Oct 02 15:10:30 +0000 2016,8694,2184
726,782305867769217024,Sat Oct 01 19:47:08 +0000 2016,18630,6470
727,782021823840026624,Sat Oct 01 00:58:26 +0000 2016,0,7236
728,781955203444699136,Fri Sep 30 20:33:43 +0000 2016,12357,3920
729,781661882474196992,Fri Sep 30 01:08:10 +0000 2016,11634,3129
730,781655249211752448,Fri Sep 30 00:41:48 +0000 2016,4466,1314
731,781524693396357120,Thu Sep 29 16:03:01 +0000 2016,23163,6426
732,781308096455073793,Thu Sep 29 01:42:20 +0000 2016,7973,2961
733,781251288990355457,Wed Sep 28 21:56:36 +0000 2016,9428,2458
734,781163403222056960,Wed Sep 28 16:07:23 +0000 2016,10895,3168
735,780931614150983680,Wed Sep 28 00:46:20 +0000 2016,24192,8536
736,780858289093574656,Tue Sep 27 19:54:58 +0000 2016,8033,2328
737,780800785462489090,Tue Sep 27 16:06:28 +0000 2016,6141,1505
738,780601303617732608,Tue Sep 27 02:53:48 +0000 2016,13525,3839
739,780543529827336192,Mon Sep 26 23:04:13 +0000 2016,7040,2032
740,780496263422808064,Mon Sep 26 19:56:24 +0000 2016,0,4319
741,780476555013349377,Mon Sep 26 18:38:05 +0000 2016,0,136
742,780459368902959104,Mon Sep 26 17:29:48 +0000 2016,5892,1224
743,780192070812196864,Sun Sep 25 23:47:39 +0000 2016,9712,2589
744,780092040432480260,Sun Sep 25 17:10:10 +0000 2016,0,2655
745,780074436359819264,Sun Sep 25 16:00:13 +0000 2016,13723,5815
746,779834332596887552,Sun Sep 25 00:06:08 +0000 2016,21252,8237
747,779377524342161408,Fri Sep 23 17:50:56 +0000 2016,9831,3613
748,779124354206535695,Fri Sep 23 01:04:56 +0000 2016,0,21324
749,779123168116150273,Fri Sep 23 01:00:13 +0000 2016,13206,4207
750,779056095788752897,Thu Sep 22 20:33:42 +0000 2016,16500,5247
751,778990705243029504,Thu Sep 22 16:13:51 +0000 2016,22342,8437
752,778774459159379968,Thu Sep 22 01:54:34 +0000 2016,0,11550
753,778764940568104960,Thu Sep 22 01:16:45 +0000 2016,955,426
754,778748913645780993,Thu Sep 22 00:13:04 +0000 2016,7717,1562
755,778650543019483137,Wed Sep 21 17:42:10 +0000 2016,6430,1729
756,778624900596654080,Wed Sep 21 16:00:17 +0000 2016,5177,1176
757,778408200802557953,Wed Sep 21 01:39:11 +0000 2016,15135,5023
758,778396591732486144,Wed Sep 21 00:53:04 +0000 2016,0,14198
759,778383385161035776,Wed Sep 21 00:00:35 +0000 2016,6515,1271
760,778286810187399168,Tue Sep 20 17:36:50 +0000 2016,11576,3836
761,778039087836069888,Tue Sep 20 01:12:28 +0000 2016,9417,3065
762,778027034220126208,Tue Sep 20 00:24:34 +0000 2016,7320,1885
